"전국","모자",113.28,113.28,113.28,113.28,113.28,113.28
"전국","장갑",156.49,156.49,156.63,157.12,157.29,157.72
"전국","침구",117.05,117.05,117.05,117.05,117.05,117.05
"전국","커튼",107.36,107.64,107.13,107.19,107.68,108.55
"전국","출판물",112.85,113.06,113.06,113.06,113.22,113.76
"전국","유아용학습교재",115.38,115.46,115.46,115.46,115.46,115.46
"전국","초등학교학습서",110.78,111.32,111.32,111.32,111.32,111.32
"전국","중학교학습서",117.78,117.78,117.78,117.78,117.78,119.77
"전국","고등학교학습서",137.71,138.78,138.78,138.78,139.90,139.90
"전국","대학교재",103.70,103.13,103.13,103.13,103.13,103.13
"전국","서적",101.88,101.88,101.88,101.88,101.88,102.59
"전국","신문",120.37,120.37,120.37,120.37,120.37,120.37
"전국","석유류",127.28,140.55,151.63,153.95,153.98,145.51
"전국","취사용LPG",131.84,133.21,136.00,143.73,145.17,147.15
"전국","등유",154.24,173.32,183.93,187.10,187.97,184.08
"전국","부탄가스",140.42,139.87,144.66,139.41,147.05,152.57
"전국","휘발유",121.20,131.60,143.01,144.69,144.48,135.46
"전국","경유",132.15,152.52,164.90,167.13,166.93,155.79
"전국","자동차용LPG",125.63,127.35,130.89,137.40,139.30,143.25
"전국","의약품",104.96,104.99,105.06,104.99,104.93,104.97
"전국","감기약",128.52,128.56,128.46,128.44,128.48,128.49
"전국","진통제",119.64,119.73,119.59,119.51,119.74,120.04
"전국","소화제",123.60,123.69,123.67,123.55,123.60,123.42
"전국","위장약",107.38,107.53,107.73,107.97,108.00,108.03
"전국","진해거담제",113.80,114.36,115.14,115.14,115.16,115.20
"전국","소염진통제",115.47,115.50,115.60,115.56,115.48,115.45
"전국","피부질환제",114.45,114.61,114.80,114.84,115.22,115.23
"전국","치과구강용약",112.11,111.98,111.87,111.79,111.81,111.87
"전국","조제약",92.78,92.78,92.78,92.56,92.45,92.45
"전국","한방약",133.86,133.91,134.10,134.27,134.27,134.42
"전국","비타민제",112.28,112.35,112.76,113.04,113.18,113.34
"전국","병원약품",92.58,92.58,92.58,92.40,92.24,92.24
"전국","화장품",120.72,121.54,120.39,120.84,121.03,121.26
"전국","샴푸",142.01,140.93,141.98,144.14,142.67,142.52
"전국","바디워시",117.88,122.57,120.06,121.77,120.09,117.82
"전국","기초화장품",109.22,109.50,107.78,107.29,107.15,108.83
"전국","기능성화장품",131.49,132.01,131.59,131.35,131.39,131.13
"전국","색조화장품",109.91,109.38,108.93,108.97,109.34,109.30
"전국","모발염색약",117.51,124.97,121.35,128.83,135.36,130.60
"전국","기타",111.45,111.74,111.70,112.74,112.85,113.13
"전국","담배",99.77,99.77,99.77,99.77,99.77,99.77
"전국","아동화",116.17,116.17,116.17,116.17,116.17,116.17
